GlobalId,Type,Name,PredefinedType
1wBBaWkZr7TAnfZiPZvFvn,IfcDuctFitting,M_Round Elbow:2 D:1947793,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFvr,IfcDuctFitting,M_Round Tee:Standard:1947797,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFvz,IfcDuctFitting,M_Round Elbow:2 D:1947805,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFv$,IfcDuctFitting,M_Round Elbow:2 D:1947807,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFv3,IfcDuctFitting,M_Round Tee:Standard:1947811,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFv9,IfcDuctFitting,M_Round Tee:Standard:1947817,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFvF,IfcDuctFitting,M_Round Tee:Standard:1947823,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFvL,IfcDuctFitting,M_Round Elbow:2 D:1947829,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFvP,IfcDuctFitting,M_Round Tee:Standard:1947833,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFuX,IfcDuctFitting,M_Round Elbow:2 D:1947841,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFuZ,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947843,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFue,IfcDuctFitting,M_Round Tee:Standard:1947848,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFum,IfcDuctFitting,M_Round Elbow:2 D:1947856,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFuo,IfcDuctFitting,M_Round Elbow:2 D:1947858,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFus,IfcDuctFitting,M_Round Tee:Standard:1947862,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFuy,IfcDuctFitting,M_Round Tee:Standard:1947868,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFu2,IfcDuctFitting,M_Round Tee:Standard:1947874,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFu8,IfcDuctFitting,M_Round Tee:Standard:1947880,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFuF,IfcDuctFitting,M_Round Tee:Standard:1947887,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFuL,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947893,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFuR,IfcDuctFitting,M_Round Elbow:2 D:1947899,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFuT,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947901,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFuV,IfcDuctFitting,M_Round Tee:Standard:1947903,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$b,IfcDuctFitting,M_Round Elbow:2 D:1947909,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$x,IfcDuctFitting,M_Round Elbow:2 D:1947931,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$4,IfcDuctFitting,M_Round Elbow:2 D:1947940,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$C,IfcDuctFitting,M_Round Cross:Standard:1947948,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$K,IfcDuctFitting,M_Round Cross:Standard:1947956,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$S,IfcDuctFitting,M_Round Cross:Standard:1947964,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_a,IfcDuctFitting,M_Round Cross:Standard:1947972,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_g,IfcDuctFitting,M_Round Tee:Standard:1947978,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_k,IfcDuctFitting,M_Round Tee:Standard:1947982,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_q,IfcDuctFitting,M_Round Elbow:2 D:1947988,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_u,IfcDuctFitting,M_Round Tee:Standard:1947992,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_y,IfcDuctFitting,M_Round Tee:Standard:1947996,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_0,IfcDuctFitting,M_Round Elbow:2 D:1948000,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_2,IfcDuctFitting,M_Round Elbow:2 D:1948002,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_4,IfcDuctFitting,M_Round Elbow:2 D:1948004,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_6,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1948006,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_A,IfcDuctFitting,M_Round Tee:Standard:1948010,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_I,IfcDuctFitting,M_Round Elbow:2 D:1948018,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_M,IfcDuctFitting,M_Round Elbow:2 D:1948022,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_Q,IfcDuctFitting,M_Round Elbow:2 D:1948026,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF_S,IfcDuctFitting,Ventilation - Bøjning - BKU:BKU:1948028,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzW,IfcDuctFitting,M_Round Tee:Standard:1948032,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFza,IfcDuctFitting,M_Round Elbow:2 D:1948036,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFze,IfcDuctFitting,M_Round Elbow:2 D:1948040,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzg,IfcDuctFitting,M_Round Tee:Standard:1948042,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzk,IfcDuctFitting,M_Round Tee:Standard:1948046,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzo,IfcDuctFitting,M_Round Elbow:2 D:1948050,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzq,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1948052,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzw,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948058,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFz6,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948070,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzA,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948074,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzI,IfcDuctFitting,M_Round Tee:Standard:1948082,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzO,IfcDuctFitting,M_Round Tee:Standard:1948088,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzU,IfcDuctFitting,M_Round Tee:Standard:1948094,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFya,IfcDuctFitting,M_Round Tee:Standard:1948100,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFyg,IfcDuctFitting,M_Round Tee:Standard:1948106,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFym,IfcDuctFitting,M_Round Tee:Standard:1948112,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFyq,IfcDuctFitting,M_Round Cross:Standard:1948116,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFyx,IfcDuctFitting,M_Round Elbow:2 D:1948123,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFy$,IfcDuctFitting,M_Round Elbow:2 D:1948127,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFy3,IfcDuctFitting,M_Round Elbow:2 D:1948131,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFy7,IfcDuctFitting,M_Round Tee:Standard:1948135,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFyD,IfcDuctFitting,M_Round Tee:Standard:1948141,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFyJ,IfcDuctFitting,M_Round Tee:Standard:1948147,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFyL,IfcDuctFitting,M_Round Tee:Standard:1948149,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFyP,IfcDuctFitting,M_Round Endcap:Standard:1948153,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFyR,IfcDuctFitting,M_Round Tee:Standard:1948155,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpZ,IfcDuctFitting,M_Round Elbow:2 D:1948163,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpb,IfcDuctFitting,M_Round Elbow:2 D:1948165,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpd,IfcDuctFitting,M_Round Tee:Standard:1948167,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpl,IfcDuctFitting,M_Round Elbow:2 D:1948175,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpn,IfcDuctFitting,M_Round Elbow:2 D:1948177,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpp,IfcDuctFitting,M_Round Tee:Standard:1948179,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpx,IfcDuctFitting,M_Round Elbow:2 D:1948187,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpz,IfcDuctFitting,M_Round Elbow:2 D:1948189,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFp$,IfcDuctFitting,M_Round Tee:Standard:1948191,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFp7,IfcDuctFitting,M_Round Elbow:2 D:1948199,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFp9,IfcDuctFitting,M_Round Elbow:2 D:1948201,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpB,IfcDuctFitting,M_Round Tee:Standard:1948203,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpJ,IfcDuctFitting,M_Round Elbow:2 D:1948211,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpL,IfcDuctFitting,M_Round Elbow:2 D:1948213,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpN,IfcDuctFitting,M_Round Tee:Standard:1948215,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFpV,IfcDuctFitting,M_Round Elbow:2 D:1948223,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFoX,IfcDuctFitting,M_Round Elbow:2 D:1948225,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFob,IfcDuctFitting,M_Round Tee:Standard:1948229,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFoj,IfcDuctFitting,M_Round Elbow:2 D:1948237,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFol,IfcDuctFitting,M_Round Elbow:2 D:1948239,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFon,IfcDuctFitting,M_Round Tee:Standard:1948241,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFov,IfcDuctFitting,M_Round Elbow:2 D:1948249,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFox,IfcDuctFitting,M_Round Elbow:2 D:1948251,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFo1,IfcDuctFitting,M_Round Elbow:2 D:1948257,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFo3,IfcDuctFitting,M_Round Elbow:2 D:1948259,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFo5,IfcDuctFitting,M_Round Elbow:2 D:1948261,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFo7,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1948263,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFoD,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1948269,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFoF,IfcDuctFitting,M_Round Elbow:2 D:1948271,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFoI,IfcDuctFitting,M_Round Tee:Standard:1948274,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFoN,IfcDuctFitting,M_Round Tee:Standard:1948279,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFoU,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948286,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnY,IfcDuctFitting,Ventilation - Overgangsstykke - LORU:LORU:1948290,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnb,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948293,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnd,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948295,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnh,IfcDuctFitting,M_Round Tee:Standard:1948299,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnn,IfcDuctFitting,M_Round Tee:Standard:1948305,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnr,IfcDuctFitting,Ventilation - Overgangsstykke - LORU:LORU:1948309,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFn2,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948322,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFn4,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948324,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnA,IfcDuctFitting,M_Round Cross:Standard:1948330,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnG,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948336,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnI,IfcDuctFitting,M_Round Tee:Standard:1948338,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnM,IfcDuctFitting,Ventilation - Overgangsstykke - LORU:LORU:1948342,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnP,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948345,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFnR,IfcDuctFitting,Ventilation - Overgangsstykke - LORU:LORU:1948347,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFmW,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948352,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFma,IfcDuctFitting,Ventilation - Overgangsstykke - LORU:LORU:1948356,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFmb,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948357,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFmf,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948361,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFmh,IfcDuctFitting,Ventilation - Overgangsstykke - LORU:LORU:1948363,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFmi,IfcDuctFitting,M_Round Endcap:Standard:1948364,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFmk,IfcDuctFitting,Ventilation - Overgangsstykke - LORU:LORU:1948366,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFmn,IfcDuctFitting,M_Round Tee:Standard:1948369,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFmr,IfcDuctFitting,Ventilation - Overgangsstykke - LORU:LORU:1948373,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFmu,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1948376,NOTDEFINED
